"ID"	"SiteFK"	"Circle"	"Orientation"	"Code"	"Species"
5280	1302	2	"C"	3108	"American chestnut"
5281	1302	2	"D"	3109	"American chestnut"
5282	1302	2	"E"	3110	"Red maple"
5283	1302	3	"A"	3111	"Red maple"
5284	1302	3	"B"	3112	"Red oak"
5285	1302	3	"C"	3113	"Red oak"
5286	1302	3	"D"	3114	"Striped maple"
5287	1302	3	"E"	3115	"Striped maple"
5288	1302	4	"A"	3116	"8"
5289	1302	4	"B"	3117	"8"
5290	1302	4	"C"	3118	"9"
5291	1302	4	"D"	3119	"9"
5292	1302	4	"E"	3120	"American chestnut"
5293	1302	5	"A"	3121	"American chestnut"
5294	1302	5	"B"	3122	"Red maple"
5295	1302	5	"C"	3123	"Red maple"
5296	1302	5	"D"	3124	"Red oak"
5297	1302	5	"E"	3125	"Red oak"
5298	1302	1	"A"	3126	"Striped maple"
5299	1302	1	"B"	3127	"Striped maple"
5300	1302	1	"C"	3128	"9"
5301	1302	1	"D"	3129	"9"
5302	1302	1	"E"	3130	"American chestnut"
5303	1302	2	"A"	3131	"American chestnut"
5304	1302	2	"B"	3132	"Red maple"
5305	1302	2	"C"	3133	"Red maple"
5306	1302	2	"D"	3134	"Red oak"
5307	1302	2	"E"	3135	"Red oak"
5308	1302	3	"A"	3136	"Striped maple"
5309	1302	3	"B"	3137	"Striped maple"
5310	1302	3	"C"	3138	"9"
5311	1302	3	"D"	3139	"9"
5312	1302	3	"E"	3140	"American chestnut"
5313	1302	4	"A"	3141	"American chestnut"
5314	1302	4	"B"	3142	"Red maple"
5315	1302	4	"C"	3143	"Red maple"
5316	1302	4	"D"	3144	"Red oak"
5317	1302	4	"E"	3145	"Red oak"
5318	1302	5	"A"	3146	"Striped maple"
5319	1302	5	"B"	3147	"Striped maple"
5320	1302	5	"C"	3148	"8"
5321	1302	5	"D"	3149	"8"
5322	1302	5	"E"	3150	"9"
5323	1302	1	"A"	3151	"9"
5324	1302	1	"B"	3152	"American chestnut"
5325	1302	1	"C"	3153	"American chestnut"
5326	1302	1	"D"	3154	"Red maple"
5327	1302	1	"E"	3155	"Red maple"
5328	1302	2	"A"	3156	"Red oak"
5329	1302	2	"B"	3157	"Red oak"
5330	1302	2	"C"	3158	"Striped maple"
5331	1302	2	"D"	3159	"Striped maple"
5332	1302	2	"E"	3160	"8"
5333	1302	3	"A"	3161	"8"
5334	1302	3	"B"	3162	"9"
5335	1302	3	"C"	3163	"9"
5336	1302	3	"D"	3164	"American chestnut"
5337	1302	3	"E"	3165	"American chestnut"
5338	1302	4	"A"	3166	"Red maple"
5339	1302	4	"B"	3167	"Red maple"
5340	1302	4	"C"	3168	"Red oak"
5341	1302	4	"D"	3169	"Red oak"
5342	1302	4	"E"	3170	"Striped maple"
5343	1302	5	"A"	3171	"Striped maple"
5344	1302	5	"B"	3172	"8"
5345	1302	5	"C"	3173	"8"
5346	1302	5	"D"	3174	"9"
5347	1302	5	"E"	3175	"9"
5348	1302	1	"A"	3176	"American chestnut"
5349	1302	1	"B"	3177	"American chestnut"
5350	1302	1	"C"	3178	"Red maple"
5351	1302	1	"D"	3179	"Red maple"
5352	1302	1	"E"	3180	"Red oak"
5353	1302	2	"A"	3181	"Red oak"
5354	1302	2	"B"	3182	"American chestnut"
5355	1302	2	"C"	3183	"American chestnut"
5356	1302	2	"D"	3184	"Red maple"
5357	1302	2	"E"	3185	"Red maple"
5358	1302	3	"A"	3186	"Red oak"
5359	1302	3	"B"	3187	"Red oak"
5360	1302	3	"C"	3188	"American chestnut"
5361	1302	3	"D"	3189	"American chestnut"
5362	1302	3	"E"	3190	"Red maple"
5363	1302	4	"A"	3191	"Red maple"
5364	1302	4	"B"	3192	"Red oak"
5365	1302	4	"C"	3193	"Red oak"
5366	1302	4	"D"	3194	"Striped maple"
5367	1302	4	"E"	3195	"Striped maple"
5368	1302	5	"A"	3196	"9"
5369	1302	5	"B"	3197	"9"
5370	1302	5	"C"	3198	"American chestnut"
5371	1302	5	"D"	3199	"American chestnut"
5372	1302	5	"E"	3200	"Red maple"
5373	1302	1	"A"	3201	"Red maple"
5374	1302	1	"B"	3202	"Red oak"
5375	1302	1	"C"	3203	"Red oak"
5376	1302	1	"D"	3204	"Striped maple"
5377	1302	1	"E"	3205	"8"
5378	1302	2	"A"	3206	"8"
5379	1302	2	"B"	3207	"9"
5380	1302	2	"C"	3208	"9"
5381	1302	2	"D"	3209	"American chestnut"
5382	1302	2	"E"	3210	"American chestnut"
5383	1302	3	"A"	3211	"Red maple"
5384	1302	3	"B"	3212	"Red maple"
5385	1302	3	"C"	3213	"Red oak"
5386	1302	3	"D"	3214	"Red oak"
5387	1302	3	"E"	3215	"Striped maple"
5388	1302	4	"A"	3216	"Striped maple"
5389	1302	4	"B"	3217	"8"
5390	1302	4	"C"	3218	"8"
5391	1302	4	"D"	3219	"9"
5392	1302	4	"E"	3220	"9"
5393	1302	5	"A"	3221	"American chestnut"
5394	1302	5	"B"	3222	"American chestnut"
5395	1302	5	"C"	3223	"Red maple"
5396	1302	5	"D"	3224	"Red maple"
5397	1302	5	"E"	3225	"Red oak"
5398	1302	1	"A"	3226	"Red oak"
5399	1302	1	"B"	3227	"9"
5400	1302	1	"C"	3228	"9"
5401	1302	1	"D"	3229	"American chestnut"
5402	1302	1	"E"	3230	"American chestnut"
5403	1302	2	"A"	3231	"Red maple"
5404	1302	2	"B"	3232	"Red maple"
5405	1302	2	"C"	3233	"Red oak"
5406	1302	2	"D"	3234	"Red oak"
5407	1302	2	"E"	3235	"Striped maple"
5408	1302	3	"A"	3236	"Striped maple"
5409	1302	3	"B"	3237	"9"
5410	1302	3	"C"	3238	"9"
5411	1302	3	"D"	3239	"American chestnut"
5412	1302	3	"E"	3240	"American chestnut"
5413	1302	4	"A"	3241	"Red maple"
5414	1302	4	"B"	3242	"Red maple"
5415	1302	4	"C"	3243	"Red oak"
5416	1302	4	"D"	3244	"Red oak"
5417	1302	4	"E"	3245	"Striped maple"
5418	1302	5	"A"	3246	"8"
5419	1302	5	"B"	3247	"8"
5420	1302	5	"C"	3248	"9"
5421	1302	5	"D"	3249	"9"
5422	1302	5	"E"	3250	"American chestnut"
5423	1302	1	"A"	3251	"American chestnut"
5424	1302	1	"B"	3252	"Red maple"
5425	1302	1	"C"	3253	"Red maple"
5426	1302	1	"D"	3254	"Red oak"
5427	1302	1	"E"	3255	"Red oak"
5428	1302	2	"A"	3256	"Striped maple"
5429	1302	2	"B"	3257	"Striped maple"
5430	1302	2	"C"	3258	"8"
5431	1302	2	"D"	3259	"8"
5432	1302	2	"E"	3260	"9"
5433	1302	3	"A"	3261	"American chestnut"
5434	1302	3	"B"	3262	"American chestnut"
5435	1302	3	"C"	3263	"Red maple"
5436	1302	3	"D"	3264	"Red maple"
5437	1302	3	"E"	3265	"Red oak"
5438	1302	4	"A"	3266	"Red oak"
5439	1302	4	"B"	3267	"9"
5440	1302	4	"C"	3268	"9"
5441	1302	4	"D"	3269	"Red maple"
5442	1302	4	"E"	3270	"Red maple"
5443	1302	5	"A"	3271	"Red oak"
5444	1302	5	"B"	3272	"Red oak"
5445	1302	5	"C"	3273	"9"
5446	1302	5	"D"	3274	"9"
5447	1302	5	"E"	3275	"American chestnut"
5448	1302	1	"A"	3276	"American chestnut"
5449	1302	1	"B"	3277	"Red maple"
5450	1302	1	"C"	3278	"Red maple"
5451	1302	1	"D"	3279	"Red oak"
5452	1302	1	"E"	3280	"Red oak"
5453	1302	2	"A"	3281	"Striped maple"
5454	1302	2	"B"	3282	"Striped maple"
5455	1302	2	"C"	3283	"9"
5456	1302	2	"D"	3284	"9"
5457	1302	2	"E"	3285	"American chestnut"
5458	1302	3	"A"	3286	"American chestnut"
5459	1302	3	"B"	3287	"Red maple"
5460	1302	3	"C"	3288	"Red maple"
5461	1302	3	"D"	3289	"Red oak"
5462	1302	3	"E"	3290	"Red oak"
5463	1302	4	"A"	3291	"Striped maple"
5464	1302	4	"B"	3292	"Striped maple"
5465	1302	4	"C"	3293	"8"
5466	1302	4	"D"	3294	"8"
5467	1302	4	"E"	3295	"9"
5468	1302	5	"A"	3296	"9"
5469	1302	5	"B"	3297	"American chestnut"
5470	1302	5	"C"	3298	"American chestnut"
5471	1302	5	"D"	3299	"Red maple"
5472	1302	5	"E"	3300	"Red maple"
5473	1302	1	"A"	3301	"Red oak"
5474	1302	1	"B"	3302	"Red oak"
5475	1302	1	"C"	3303	"Striped maple"
5476	1302	1	"D"	3304	"Striped maple"
5477	1302	1	"E"	3305	"8"
5478	1302	2	"A"	3306	"8"
5479	1302	2	"B"	3307	"9"
5480	1302	2	"C"	3308	"American chestnut"
5481	1302	2	"D"	3309	"American chestnut"
5482	1302	2	"E"	3310	"Red maple"
5483	1302	3	"A"	3311	"Red maple"
5484	1302	3	"B"	3312	"Red oak"
5485	1302	3	"C"	3313	"Red oak"
5486	1302	3	"D"	3314	"Striped maple"
5487	1302	3	"E"	3315	"Striped maple"
5488	1302	4	"A"	3316	"8"
5489	1302	4	"B"	3317	"8"
5490	1302	4	"C"	3318	"9"
5491	1302	4	"D"	3319	"9"
5492	1302	4	"E"	3320	"American chestnut"
5493	1302	5	"A"	3321	"American chestnut"
5494	1302	5	"B"	3322	"Red maple"
5495	1302	5	"C"	3323	"Red maple"
5496	1302	5	"D"	3324	"Red oak"
5497	1302	5	"E"	3325	"Red oak"
5498	1302	1	"A"	3326	"Striped maple"
5499	1302	1	"B"	3327	"Striped maple"
5500	1302	1	"C"	3328	"9"
5501	1302	1	"D"	3329	"9"
5502	1302	1	"E"	3330	"American chestnut"
5503	1302	2	"A"	3331	"American chestnut"
5504	1302	2	"B"	3332	"Red maple"
5505	1302	2	"C"	3333	"Red maple"
5506	1302	2	"D"	3334	"Red oak"
5507	1302	2	"E"	3335	"Red oak"
5508	1302	3	"A"	3336	"Striped maple"
5509	1302	3	"B"	3337	"Striped maple"
5510	1302	3	"C"	3338	"8"
5511	1302	3	"D"	3339	"8"
5512	1302	3	"E"	3340	"9"
5513	1302	4	"A"	3341	"9"
5514	1302	4	"B"	3342	"American chestnut"
5515	1302	4	"C"	3343	"American chestnut"
5516	1302	4	"D"	3344	"Red maple"
5517	1302	4	"E"	3345	"Red maple"
5518	1302	5	"A"	3346	"Red oak"
5519	1302	5	"B"	3347	"Red oak"
5520	1302	5	"C"	3348	"Striped maple"
5521	1302	5	"D"	3349	"Striped maple"
5522	1302	5	"E"	3350	"8"
5523	1302	1	"A"	3351	"8"
5524	1302	1	"B"	3352	"9"
5525	1302	1	"C"	3353	"9"
5526	1302	1	"D"	3354	"American chestnut"
5527	1302	1	"E"	3355	"American chestnut"
5528	1302	2	"A"	3356	"Red maple"
5529	1302	2	"B"	3357	"Red maple"
5530	1302	2	"C"	3358	"Red oak"
5531	1302	2	"D"	3359	"Red oak"
5532	1302	2	"E"	3360	"9"
5533	1302	3	"A"	3361	"9"
5534	1302	3	"B"	3362	"American chestnut"
5535	1302	3	"C"	3363	"American chestnut"
5536	1302	3	"D"	3364	"Red maple"
5537	1302	3	"E"	3365	"Red maple"
5538	1302	4	"A"	3366	"Red oak"
5539	1302	4	"B"	3367	"Red oak"
5540	1302	4	"C"	3368	"Striped maple"
5541	1302	4	"D"	3369	"Striped maple"
5542	1302	4	"E"	3370	"9"
5543	1302	5	"A"	3371	"9"
5544	1302	5	"B"	3372	"American chestnut"
5545	1302	5	"C"	3373	"American chestnut"
5546	1302	5	"D"	3374	"Red maple"
5547	1302	5	"E"	3375	"Red maple"
5548	1302	1	"A"	3376	"Red oak"
5549	1302	1	"B"	3377	"Red oak"
5550	1302	1	"C"	3378	"Striped maple"
5551	1302	1	"D"	3379	"Striped maple"
5552	1302	1	"E"	3380	"8"
5553	1302	2	"A"	3381	"8"
5554	1302	2	"B"	3382	"9"
5555	1302	2	"C"	3383	"9"
5556	1302	2	"D"	3384	"American chestnut"
5557	1302	2	"E"	3385	"American chestnut"
5558	1302	3	"A"	3386	"Red maple"
5559	1302	3	"B"	3387	"Red maple"
5560	1302	3	"C"	3388	"Red oak"
5561	1302	3	"D"	3389	"Red oak"
5562	1302	3	"E"	3390	"Striped maple"
5563	1302	4	"A"	3391	"Striped maple"
5564	1302	4	"B"	3392	"8"
5565	1302	4	"C"	3393	"8"
5566	1302	4	"D"	3394	"9"
5567	1302	4	"E"	3395	"American chestnut"
5568	1302	5	"A"	3396	"American chestnut"
5569	1302	5	"B"	3397	"Red maple"
5570	1302	5	"C"	3398	"Red maple"
5571	1302	5	"D"	3399	"Red oak"
5572	1302	5	"E"	3400	"Red oak"
5573	1302	1	"A"	3401	"American chestnut"
5574	1302	1	"B"	3402	"American chestnut"
5575	1302	1	"C"	3403	"Red maple"
5576	1302	1	"D"	3404	"Red maple"
5577	1302	1	"E"	3405	"Red oak"
5578	1302	2	"A"	3406	"Red oak"
5579	1302	2	"B"	3407	"9"
5580	1302	2	"C"	3408	"9"
5581	1302	2	"D"	3409	"American chestnut"
5582	1302	2	"E"	3410	"American chestnut"
5583	1302	3	"A"	3411	"Red maple"
5584	1302	3	"B"	3412	"Red maple"
5585	1302	3	"C"	3413	"Red oak"
5586	1302	3	"D"	3414	"Red oak"
5587	1302	3	"E"	3415	"Striped maple"
5588	1302	4	"A"	3416	"Striped maple"
5589	1302	4	"B"	3417	"8"
5590	1302	4	"C"	3418	"8"
5591	1302	4	"D"	3419	"9"
5592	1302	4	"E"	3420	"9"
5593	1302	5	"A"	3421	"American chestnut"
5594	1302	5	"B"	3422	"American chestnut"
5595	1302	5	"C"	3423	"Red maple"
5596	1302	5	"D"	3424	"Red maple"
5597	1302	5	"E"	3425	"Red oak"
5598	1302	1	"A"	3426	"Red oak"
5599	1302	1	"B"	3427	"Striped maple"
5600	1302	1	"C"	3428	"Striped maple"
5601	1302	1	"D"	3429	"Striped maple"
5602	1302	1	"E"	3430	"Striped maple"
5603	1302	2	"A"	3431	"9"
5604	1302	2	"B"	3432	"9"
5605	1302	2	"C"	3433	"American chestnut"
5606	1302	2	"D"	3434	"American chestnut"
5607	1302	2	"E"	3435	"Red maple"
5608	1302	3	"A"	3436	"Red maple"
5609	1302	3	"B"	3437	"Red oak"
5610	1302	3	"C"	3438	"Red oak"
5611	1302	3	"D"	3439	"Striped maple"
5612	1302	3	"E"	3440	"Striped maple"
5613	1302	4	"A"	3441	"8"
5614	1302	4	"B"	3442	"8"
5615	1302	4	"C"	3443	"9"
5616	1302	4	"D"	3444	"9"
5617	1302	4	"E"	3445	"American chestnut"
5618	1302	5	"A"	3446	"American chestnut"
5619	1302	5	"B"	3447	"Red maple"
5620	1302	5	"C"	3448	"Red maple"
5621	1302	5	"D"	3449	"Red oak"
5622	1302	5	"E"	3450	"Red oak"
5623	1302	1	"A"	3451	"Striped maple"
5624	1302	1	"B"	3452	"Striped maple"
5625	1302	1	"C"	3453	"American chestnut"
5626	1302	1	"D"	3454	"American chestnut"
5627	1302	1	"E"	3455	"Red maple"
5628	1302	2	"A"	3456	"Red maple"
5629	1302	2	"B"	3457	"Red oak"
5630	1302	2	"C"	3458	"Red oak"
5631	1302	2	"D"	3459	"Striped maple"
5632	1302	2	"E"	3460	"Striped maple"
5633	1302	3	"A"	3461	"Striped maple"
5634	1302	3	"B"	3462	"Striped maple"
5635	1302	3	"C"	3463	"American chestnut"
5636	1302	3	"D"	3464	"American chestnut"
5637	1302	3	"E"	3465	"Red maple"
5638	1302	4	"A"	3466	"Red maple"
5639	1302	4	"B"	3467	"Red oak"
5640	1302	4	"C"	3468	"Red oak"
5641	1302	4	"D"	3469	"Striped maple"
5642	1302	4	"E"	3470	"Striped maple"
5643	1302	5	"A"	3471	"American chestnut"
5644	1302	5	"B"	3472	"American chestnut"
5645	1302	5	"C"	3473	"Red maple"
5646	1302	5	"D"	3474	"Red maple"
5647	1302	5	"E"	3475	"Red oak"
5648	1302	1	"A"	3476	"Red oak"
5649	1302	1	"B"	3477	"American chestnut"
5650	1302	1	"C"	3478	"American chestnut"
5651	1302	1	"D"	3479	"Red maple"
5652	1302	1	"E"	3480	"Red maple"
5653	1302	2	"A"	3481	"Red oak"
5654	1302	2	"B"	3482	"Red oak"
5655	1302	2	"C"	3483	"Striped maple"
5656	1302	2	"D"	3484	"American chestnut"
5657	1302	2	"E"	3485	"American chestnut"
5658	1302	3	"A"	3486	"Red maple"
5659	1302	3	"B"	3487	"Red maple"
5660	1302	3	"C"	3488	"Red oak"
5661	1302	3	"D"	3489	"Red oak"
5662	1302	3	"E"	3490	"Striped maple"
5663	1302	4	"A"	3491	"Striped maple"
5664	1302	4	"B"	3492	"American chestnut"
5665	1302	4	"C"	3493	"American chestnut"
5666	1302	4	"D"	3494	"Red maple"
5667	1302	4	"E"	3495	"Red maple"
5668	1302	5	"A"	3496	"Red oak"
5669	1302	5	"B"	3497	"Red oak"
5670	1302	5	"C"	3498	"Striped maple"
5671	1302	5	"D"	3499	"Striped maple"
5672	1302	5	"E"	3500	"American chestnut"
5673	1302	1	"A"	3501	"American chestnut"
5674	1302	1	"B"	3502	"Red maple"
5675	1302	1	"C"	3503	"Red maple"
5676	1302	1	"D"	3504	"Red oak"
5677	1302	1	"E"	3505	"Red oak"
5678	1302	2	"A"	3506	"Striped maple"
5679	1302	2	"B"	3507	"Striped maple"
5680	1302	2	"C"	3508	"American chestnut"
5681	1302	2	"D"	3509	"American chestnut"
5682	1302	2	"E"	3510	"Red maple"
5683	1302	3	"A"	3511	"Red maple"
5684	1302	3	"B"	3512	"Red oak"
5685	1302	3	"C"	3513	"Red oak"
5686	1302	3	"D"	3514	"Striped maple"
5687	1302	3	"E"	3515	"Striped maple"
5688	1302	4	"A"	3516	"American chestnut"
5689	1302	4	"B"	3517	"American chestnut"
5690	1302	4	"C"	3518	"Red maple"
5691	1302	4	"D"	3519	"Red maple"
5692	1302	4	"E"	3520	"Red oak"
5693	1302	5	"A"	3521	"Red oak"
5694	1302	5	"B"	3522	"Striped maple"
5695	1302	5	"C"	3523	"Striped maple"
5696	1302	5	"D"	3524	"American chestnut"
5697	1302	5	"E"	3525	"American chestnut"
5698	1302	1	"A"	3526	"Red maple"
5699	1302	1	"B"	3527	"Red maple"
5700	1302	1	"C"	3528	"Red oak"
5701	1302	1	"D"	3529	"Red oak"
5702	1302	1	"E"	3530	"Striped maple"
5703	1302	2	"A"	3531	"Striped maple"
5704	1302	2	"B"	3532	"American chestnut"
5705	1302	2	"C"	3533	"American chestnut"
5706	1302	2	"D"	3534	"Red maple"
5707	1302	2	"E"	3535	"Red maple"
5708	1302	3	"A"	3536	"Red oak"
5709	1302	3	"B"	3537	"Red oak"
5710	1302	3	"C"	3538	"Striped maple"
5711	1302	3	"D"	3539	"American chestnut"
5712	1302	3	"E"	3540	"American chestnut"
5713	1302	4	"A"	3541	"Red maple"
5714	1302	4	"B"	3542	"Red oak"
5715	1302	4	"C"	3543	"Red oak"
5716	1302	4	"D"	3544	"American chestnut"
5717	1302	4	"E"	3545	"American chestnut"
5718	1302	5	"A"	3546	"American chestnut"
5719	1302	5	"B"	3547	"American chestnut"
5720	1302	5	"C"	3548	"Red maple"
5721	1302	5	"D"	3549	"Red oak"
5722	1302	5	"E"	3550	"Red oak"
